date,from,value,comment,woofs
2024-11-13 21:14:26,EQDQH_8dtqVOz6igpPNsqx6Q-d-XKRhJ7yUHwMtv2lEnXgU3,2.8,2.8 TON Ref#GAZTKNJSGM======,20281.0
2024-11-13 21:14:43,EQDn7dYVBpRQmoKWvtVe8Wh7O7vVE1CKbSTqXbNfiI-mHhSV,3.3,3.3 TON Ref#GAZTKNJTGQ======,9254.0
2024-11-13 21:14:46,EQBjb5U6Q6GlNpjUYg8B8rbFZN-aJujOYG13AfhvyVMfJElL,4.7,4.7 TON Ref#GAZTKNJTG4======,917.551724137931
2024-11-13 21:14:56,EQBPqxLdG_8yNL50NNcyXkvMmvRqUSNLUZD8HsUT5jKd_pu8,5.0,5 TON Ref#GAZTKNJUGA======,1.0
2024-11-13 21:15:35,EQBwcdaurjQqMrm6WtQob5PDlwFkfypeZUPZEDGjyD8DPrpq,3.48,3.48 TON Ref#GAZTKNJUG4======,7013.0
2024-11-13 21:15:39,EQD3AygjLv2-Hp_EsS1kDH-5I2lMDJWON5UKKwyUlEJvMB3P,2.12,2.12 TON Ref#GAZTKNJUGM======,59398.0
2024-11-13 21:15:51,EQD3Oa1CnhASoHMVM8Oq_vSy8oQ3YEM13wXDiDJhKQNWtUmk,3.24,3.24 TON Ref#GAZTKNJVGY======,10138.0
2024-11-13 21:16:07,EQD5_21ZLSbZeR9IVoxM-cGuN1fydMKT_3PGAf0LS9CACFwr,4.32,4.32 TON Ref#GAZTKNJVHA======,1819.8
2024-11-13 21:16:17,EQAgcRXvcvjIAO54ZI_l3wPUCMkHj0Io_uMDAPzxFX339d5b,2.68,2.68 TON Ref#GAZTKNJWGI======,24526.0
2024-11-13 21:16:49,EQAaZyGQQ6d-JvWjrGQTOllrn-OYgj5Oys0bCCJ_1TVqpU93,2.66,2.66 TON Ref#GAZTKNJXGU======,25175.0
2024-11-13 21:17:04,EQD5LeX6NkUq1WpAigj5QS2GKijGhnDcRon_-XkBv7qDvu5P,3.04,3.04 TON Ref#GAZTKNJYGA======,13882.5
2024-11-13 21:17:19,EQCLdezQ6iYAnxI2WLnK3jojt-jMSEhPyFVOYdwurtE1ZNng,2.66,2.66 TON Ref#GAZTKNJYGY======,25175.0
2024-11-13 21:17:33,EQALOTdSK8wGlc0_2Jbz4aO0NZrFXxMC2xERtBdPdAw9J7Q6,3.21,3.21 TON Ref#GAZTKNJZGM======,10669.0
2024-11-13 21:18:11,EQB0UB8ghegF0c8lyU6MOnDaXxhmD06CHHT1wvRqbRq53Iha,1.43,1.43 TON Ref#GAZTKNJZGU======,176351.5
2024-11-13 21:18:23,EQDnQtHq0m05ABMW1hWokXn0EhSwPy0UTHZNk4KP1LZF1HwV,2.67,2.67 TON Ref#GAZTKNRQGY======,24821.0
2024-11-13 21:18:23,EQAe0jto0DgZ0sq3ZjFcS7RIkaZxdGmYa_1RV1Lik7dPPvPV,3.42,3.42 TON Ref#GAZTKNRQHA======,7603.0
2024-11-13 21:18:33,EQCa2sipzp1ogDZv4HGBSSP4_sZ9ljkh2FN1oj23EMWbbNZe,3.24,3.24 TON Ref#GAZTKNRRGA======,10138.0
2024-11-13 21:18:44,EQCtibOpqMlq7ON2HMQNoIl5YYopMCEyOzHGB7oy91bmAVt_,1.6,1.6 TON Ref#GAZTKNRRGU======,134858.75
2024-11-13 21:18:49,EQAPQkeze30j_ZyQBRUh5ZzOT9WZ44OFzmyaakRyCPOmzQIc,3.74,3.74 TON Ref#GAZTKNRSGM======,4772.0
2024-11-13 21:19:03,EQAtmA0GnOCIIM-MG6l6rwt3v93-Sm4MEXfdp7wyIMn6UgO3,3.87,3.87 TON Ref#GAZTKNRSG4======,3829.0
2024-11-13 21:19:26,EQDrZin0O1OogxfXm5t-w93vhgG5oK9XLC1i6VbV1UZMO9qn,3.46,3.46 TON Ref#GAZTKNRTGI======,7131.0
2024-11-13 21:19:27,EQAnCvHvXRgQloMxBOfMez601nMcoijkMhJvWsyZIvaEe1Rm,5.0,5 TON Ref#GAZTKNRTGM======,1.0
2024-11-13 21:19:45,EQBAWOSDrsu2wLv5NSUX0pNEGKQlGUMtcadoMEFySKudrLx9,5.0,5 TON Ref#GAZTKNRUGA======,1.0
2024-11-13 21:19:48,EQDlqqBpQBIboIV0lnnaq5hdfkHWLuU6VoVQy4lMKwWrwbL6,3.21,3.21 TON Ref#GAZTKNRTHE======,10669.0
2024-11-13 21:20:16,EQAp28y8trqBGqTzuRHjWHaWfXkiZXbIBFimn0ri6oFQj6AD,3.09,3.09 TON Ref#GAZTKNRUGY======,12910.0
2024-11-13 21:20:23,EQBNYy1lVCYOvmXAXoGzar1das1hT0ovKvRV6GLjyv0d67hq,1.79,1.79 TON Ref#GAZTKNRVGE======,99815.66666666667
2024-11-13 21:20:34,EQAAJy6LqLjFAKroLX2tm6avEBJT0TAqb-yiwZSrRMxDL3_l,3.18,3.18 TON Ref#GAZTKNRWGM======,11141.0
2024-11-13 21:20:52,EQAlVNaGAScsSHoRWptNQqy0w6LWYPTrGEX-MvkCZltTwzs3,3.55,3.55 TON Ref#GAZTKNRWG4======,6247.0
2024-11-13 21:21:42,EQAalerRlJcU3MyLJ630VUmbqSUBUCIUitb2hy9TVke9PHc_,2.59,2.59 TON Ref#GAZTKNRYGI======,28211.5
2024-11-13 21:22:00,EQCjBICjs4xPRwetRTcJnpcswADEPgahUIZD-H0X_x6ZYVdq,4.74,4.74 TON Ref#GAZTKNRZGM======,357.13461538461536
2024-11-13 21:22:08,EQDZKlZzI58iEn9mMvdAywd7rE4Z2if-JMFqPLRebiNh4d9J,5.0,5 TON Ref#GAZTKNRZGI======,1.0
2024-11-13 21:22:38,EQDkNB117_cJR3w-alMTzSqVkFl0_q9zi7j9SU6IAVRHvr3C,3.0,3 TON Ref#GAZTKNRZHA======,14797.0
2024-11-13 21:23:29,EQDqIr5jjJWAxBKAE8Evt18S2gF7d7P8hvdRtdVHlSws4_cU,2.96,2.96 TON Ref#GAZTKNZSGE======,15681.0
2024-11-13 21:23:29,EQB3VkgGXomVuv4vmbUKJjGAAKwx5DPYvjcDFaEIk9zVDiqv,4.74,4.74 TON Ref#GAZTKNZSGM======,357.13461538461536
2024-11-13 21:23:35,EQDt_ybfQ_9q1R_nILC3KWn5NrfAsfXldmIFho74cnUVna1P,3.9,3.9 TON Ref#GAZTKNZRGY======,3696.25
2024-11-13 21:23:41,EQCU5HsyqzNASZSeKc5YJpzwR66ubktc_tnXYjcOaakG7aFs,2.31,2.31 TON Ref#GAZTKNZSGU======,43749.5
2024-11-13 21:24:09,EQAxjyEMWbldsgY7MpBbaNGFMGfW_zbFuu-fmvIuYaL0yvaA,2.35,2.35 TON Ref#GAZTKNZSHE======,41119.6
2024-11-13 21:24:13,EQBixdR2X0R5I_q0LsPq4h55C1kMBSSmKn5hobHV4P0K7pj5,3.59,3.59 TON Ref#GAZTKNZTGQ======,5834.0
2024-11-13 21:24:50,EQC9fJFMan5mKC3juj-XcP1RRMLoEAkmuMsQc1VE73Sy2Xyy,2.3,2.3 TON Ref#GAZTKNZUG4======,44492.4
2024-11-13 21:25:01,EQBnQLhhKYmN6uZi2fVnRtrw_B-sf0y3eSMtK0vv3AWnNzdT,2.17,2.17 TON Ref#GAZTKNZVGI======,54975.0
2024-11-13 21:25:15,EQByqMCiEOmr4I7msyhNMh5f45YmF2CqSVGElyJgM13pw1KP,2.98,2.98 TON Ref#GAZTKNZVGA======,15210.0
2024-11-13 21:25:22,EQAvHBu96OaMMzSr1PEpPeE5mxG1aU1OXBS1WfVSansAdL5Y,1.75,1.75 TON Ref#GAZTKNZVGQ======,106449.33333333333
2024-11-13 21:25:59,EQCnUXY_gAdVFw4tXJ1sOiDDPWiwe-aeVm9bYbGGkFwY6Kue,5.0,5 TON Ref#GAZTKNZWGA======,1.0
2024-11-13 21:26:16,EQAW49dzw9qntrlY6qLbzZo6UTP-6wC7ZmKR_1TF-l0IEDfD,3.45,3.45 TON Ref#GAZTKNZYGE======,7249.0
2024-11-13 21:26:18,EQCfWmI-zunWiBh1uBFYUFNNAto1cmAVv6iRJnN8JZ_9PiAA,3.0,3 TON Ref#GAZTKNZXHE======,14797.0
2024-11-13 21:28:33,EQDNjLgY1dwcvSvuyAOERR_cpxiqCui2HlSbbgIqjfJsiVk8,3.24,3.24 TON Ref#GAZTKOBQG4======,10138.0
2024-11-13 21:28:40,EQCFfVxj2fRAKz8wkC0dadTS8WouFoWVPxUVRnz2DLs9oB9U,0.44,0.44 TON Ref#GAZTKOBQHA======,670703.8571428572
2024-11-13 21:29:39,EQCqbcVr6if_QSfTeAGZuuwSgaPdXW43d8R5Z7WjNC0htJ1v,3.01,3.01 TON Ref#GAZTKOBSGE======,14502.0
2024-11-13 21:29:54,EQDhplZlMC9z9BvUfHtECDY4DiF5DOr-2-SjBZZQirI3e0pR,2.8,2.8 TON Ref#GAZTKOBSGQ======,20281.0
2024-11-13 21:30:26,EQAm6ssb4DPRmNGBGauSAk07UyBa477wIWWmoKdgFwHPT6QR,2.88,2.88 TON Ref#GAZTKOBSHA======,17804.0
2024-11-13 21:30:58,EQCnuJFlie6QWwv2et_NFyHcXoHqZn7jxrDoZ4_CnG3AS4B-,2.77,2.77 TON Ref#GAZTKOBTGY======,21224.0
2024-11-13 21:31:05,EQALNaWlmqeWsaB686ntUUhpxnZ_xx8sXGUHqgkp-1rgMuD4,5.0,5 TON Ref#GAZTKOBTG4======,1.0
2024-11-13 21:31:34,EQByMBmDU4yHA_lgSSwl5av0DNUclEF50rLUPcQuUY0qMe_3,5.0,5 TON Ref#GAZTKOBUGY======,1.0
2024-11-13 21:32:02,EQAq3WPZVk3JUthq5kmws7UXTXJhoaVWHiD1D1aAhAjIs2IG,2.69,2.69 TON Ref#GAZTKOBUHA======,24113.5
2024-11-13 21:32:07,EQDJTyl1ULEPq-eeSN3igYdL9bp6uHMSCHZxICsIyEKkTfVa,5.0,5 TON Ref#GAZTKOBVGI======,1.0
2024-11-13 21:32:22,EQDc2Vk7IYoNW-zVTXI0a8-NVroFLMnBGCWfTGkZP09KeI9A,3.51,3.51 TON Ref#GAZTKOBVGY======,6659.0
2024-11-13 21:32:34,EQAprsVhNF4mWRu4WQSL-GDg7FyR2UZWYOGrgyzSq28zKd-i,2.5,2.5 TON Ref#GAZTKOBWGE======,32457.5
2024-11-13 21:33:16,EQAQZtLXWtMr7evLQ8Tphbw7YbgUKaYzf2Y5mfm3r9tcCsfv,3.24,3.24 TON Ref#GAZTKOBYGM======,10138.0
2024-11-13 21:33:17,EQCER9FntPrinMgaCxrBPqNokO1BdZ8_cH5XVo3xYqOUDeLm,2.57,2.57 TON Ref#GAZTKOBYGQ======,29067.0
2024-11-13 21:33:22,EQBzWOfHogVGtO52qZb_48OJeCJBDWMPSo1iNXtXEMiPmFdr,3.91,3.91 TON Ref#GAZTKOBYHE======,3670.4375
2024-11-13 21:33:28,EQAcvmGC2oMxUDF3XN6x7kl0XaQnmLKaQ0V8yefjXKBuJFcD,2.85,2.85 TON Ref#GAZTKOBZGM======,18728.0
2024-11-13 21:33:38,EQDFSBuc5RKWHUCbFcpFlBuoF-jSAR-EE4NzVQdhU-y4kjx9,2.76,2.76 TON Ref#GAZTKOBZGI======,21558.333333333332
2024-11-13 21:34:27,EQBSQD75PCEE_zXI5qOoafTcrZw76W6nTVcJt-6FUQ_Px2wF,1.49,1.49 TON Ref#GAZTKOJQGU======,160319.33333333334
2024-11-13 21:34:34,EQDSpqFcCMn06Y8RcPjED4qocRELgzTdDTc1wMWEnlCQUP2e,3.04,3.04 TON Ref#GAZTKOJQGY======,13882.5
2024-11-13 21:34:50,EQCEci0fn1hd5LGz9AOZIFqHa2xvBRd42i3rcSoy17M4VTIN,2.93,2.93 TON Ref#GAZTKOJSGA======,16644.666666666668
2024-11-13 21:36:29,EQBF6H7McsOcys6SCS6b3SMOQbpXiEbRSvlbgnB97WeMePj0,4.7,4.7 TON Ref#GAZTKOJTHE======,917.551724137931
2024-11-13 21:36:40,EQA1-dZ_4GOH81h7uwwxhez4_CHqXSuLbwwRtfnBaX3IpxhZ,4.17,4.17 TON Ref#GAZTKOJUGY======,3117.252307829117
2024-11-13 21:36:44,EQCmCEU7Vtwvlxs2_kbzAqrF7ZLi0phBwl8nvpwThIsbgAeU,3.95,3.95 TON Ref#GAZTKOJUGE======,3550.59375
2024-11-13 21:37:13,EQA6iTvhGHc6V5RMMlT7qaMwXTSk_TIaCcWEtyUNFMDEHAto,3.24,3.24 TON Ref#GAZTKOJVHA======,10138.0
2024-11-13 21:37:18,EQBLPKUCkx7yOkLk4jJjYjr8gJiXEP4eIWRDZDlVpTTWvU57,2.87,2.87 TON Ref#GAZTKOJWGM======,18099.0
2024-11-13 21:37:22,EQCZGTt7oZd7V0naJHPTkzqMX-vt4YUMR_g6J6pYgbi4Qiwh,1.77,1.77 TON Ref#GAZTKOJWGE======,103132.66666666667
2024-11-13 21:37:34,EQAAmjCsfm4h9ibfg0wYymGcWtcJ0gBaZvOAbd4tvia22l2B,4.34,4.34 TON Ref#GAZTKOJWHA======,1760.2
2024-11-13 21:38:16,EQAQYKh0UaivqNtpMnDbbsk9v45_osRcfKzPfzahKC_zhP7k,4.74,4.74 TON Ref#GAZTKOJWGY======,357.13461538461536
2024-11-13 21:38:25,EQC7QmGKDeiSHX7LiGr-k3L83rwMM3f27p2iLhvQUFfQI_7d,2.12,2.12 TON Ref#GAZTKOJYGM======,59398.0
2024-11-13 21:38:31,EQB9OOMzCnuzGd-Ldk_HVMWeq_wAG_LAe2MzVD-kc9Vy7OwF,4.58,4.58 TON Ref#GAZTKOJYGU======,1203.4
2024-11-13 21:39:57,EQD-_PQLubU7AqUS9uk8tSEGdJhSNnXpcX6HVSFIFd7maku6,2.88,2.88 TON Ref#GAZTMMBQGQ======,17804.0
2024-11-13 21:40:45,EQC-j4YUCxMSHoAklc4ocl2K8dJ1BNmyKSRa6f7IqTWpyD27,5.0,5 TON Ref#GAZTMMBTGQ======,1.0
2024-11-13 21:40:45,EQCGczNxMKgbXrBju85TXYwRuC_Otj0mFjZ-90nnuNf4LYsQ,1.79,1.79 TON Ref#GAZTMMBTGU======,99815.66666666667
2024-11-13 21:40:48,EQBKSBJoCOF433snHsb3x0pt9cY6-MV3mACjlVLrTS4fNkUW,3.47,3.47 TON Ref#GAZTMMBTG4======,7072.0
2024-11-13 21:41:07,EQA0D9I6tAK5oP8Lo0aQnv7OM3Qc04qyCDfL7lc29wEt56pt,3.99,3.99 TON Ref#GAZTMMBUGE======,3239.0
2024-11-13 21:41:08,EQDywWhYRnpMnRUrkbCJIccBv5r0MjMJJ6EcV8eoFuJFaaqq,1.42,1.42 TON Ref#GAZTMMBTHE======,179054.0
2024-11-13 21:41:10,EQCTiDVCBKDsrMr_rjpI8uHx11z8cCiiAewbK5vUx7U7aUGd,3.28,3.28 TON Ref#GAZTMMBUGQ======,9578.5
2024-11-13 21:41:54,EQDPYJqmcmCRYtFcaQkhc7LuCBNVPZgAkJz_aMoWj6zo1nNl,4.7,4.7 TON Ref#GAZTMMBVG4======,917.551724137931
2024-11-13 21:42:17,EQAm02fQTttAaWGlqLJMrAb4WJqObirDWq1a_XbUEs-2ecge,1.54,1.54 TON Ref#GAZTMMBWGU======,148071.4
2024-11-13 21:43:05,EQCMoI919HRDdJkkM0cozk7GZzeRccoifL6lhpzY1uSatlHo,2.3,2.3 TON Ref#GAZTMMBYGA======,44492.4
2024-11-13 21:44:04,EQBFFIRzQA08FOE80tHtoNlaOwAJOOCOdiKOLE4AAWPaZJYj,3.83,3.83 TON Ref#GAZTMMBZGE======,4065.0
2024-11-13 21:44:06,EQAuFrgXWW07MJIbVI3zO9Wp4_DaDfUqAycW8D8iBPv7owog,3.4,3.4 TON Ref#GAZTMMBZGM======,7839.0
2024-11-13 21:45:12,EQCB6SAiu9vUAAHiWYs0h5qpT6fo0zdK021RYYCLTT7WQiMI,3.24,3.24 TON Ref#GAZTMMJQGM======,10138.0
2024-11-13 21:46:30,EQDsEyCdoPrPwg-vVfUJmLnABU3l6s4ExZUVCUaHb6UFT9T2,2.54,2.54 TON Ref#GAZTMMJSGU======,30442.666666666668
2024-11-13 21:46:41,EQCfISjgWoIwbHE0dqT14h57fMezHKgbSrMrmwBRFtjuuSpg,3.7,3.7 TON Ref#GAZTMMJTGE======,4949.0
2024-11-13 21:47:08,EQCFl-2R_yPoCv7vpDX5AJHlPu9hCBK8sJIQaVCNW1AIPwR-,2.8,2.8 TON Ref#GAZTMMJTHA======,20281.0
2024-11-13 21:47:51,EQBueOW8J86Km1qo7CNTTcN115tz5p4Z6daHlkX4DSoMVAX_,5.0,5 TON Ref#GAZTMMJUGU======,1.0
2024-11-13 21:47:56,EQANWQRBwLRdDsDI5kqMFqtWoCVWeSKNfAc1UNL-MHMcyu0a,4.8,4.8 TON Ref#GAZTMMJUGY======,91.26666666666667
2024-11-13 21:48:14,EQDANZ2pmHtf2Zn4GQDOTjwGqaE4HKjU9Q-8ptsbQJiBAR1p,5.0,5 TON Ref#GAZTMMJVGM======,1.0
2024-11-13 21:48:50,EQBFV_luWqdFBtWhCedfVYCim_S7xVduCIa12eXVJEETv4he,2.66,2.66 TON Ref#GAZTMMJVGU======,25175.0
2024-11-13 21:48:56,EQCYz8tmKxzt2_k4uPgDbem3EfpXt4gbvoEV-NKCQpfqD8Mr,5.0,5 TON Ref#GAZTMMJVG4======,1.0
2024-11-13 21:49:27,EQAzK5yaJZO3tQgqmpm_LR74ddPOo9NEkaleSWgU-xeW5dqk,0.99,0.99 TON Ref#GAZTMMJWGM======,353015.45454545453
2024-11-13 21:49:35,EQCe0r7BMtLRVKSfNpH1nYTr-0SzmBZaAtiEK418AyP0QFTL,4.74,4.74 TON Ref#GAZTMMJWGI======,357.13461538461536
2024-11-13 21:49:35,EQCsa2dk_2DXNtUyb_6kZd7klXXTMbnpRYpDc70l5Kw-cYm8,5.0,5 TON Ref#GAZTMMJWHE======,1.0
2024-11-13 21:49:50,EQAORfIBGktHjpnc0uqZuq6Ck-mTSUYwt09ouxuKbC_X4WZg,3.59,3.59 TON Ref#GAZTMMJWGQ======,5834.0
2024-11-13 21:50:24,EQAV1WFGHMZ_vBfJT3fCIDRHK6tAMoNuwBs0Tkix9RzcnLiJ,2.55,2.55 TON Ref#GAZTMMJYGI======,29970.666666666668
2024-11-13 21:50:43,EQAt-a6FdveM2spLWDz5q-ospBL7iTEQjAdfmduakKmghsIV,2.66,2.66 TON Ref#GAZTMMJYGY======,25175.0
2024-11-13 21:50:48,EQDPbhwaXoTAZM7w3Fz5GSXXxNsw0h1NPoYKRQUF-VBP-Eri,2.88,2.88 TON Ref#GAZTMMJYGM======,17804.0
2024-11-13 21:51:00,EQBxyfNOkr7r0egwdlBwXDBaR451sIqxlnqxFfZfNapHRGsy,4.0,4 TON Ref#GAZTMMJYHA======,3121.0
2024-11-13 21:51:19,EQDFW3QeQvLu5fC_v8YZscKVJS71XSWc6Gh2ymDx0ZcbDoC-,3.51,3.51 TON Ref#GAZTMMJZGQ======,6659.0
2024-11-13 21:51:32,EQD9ItgMYXKaMZDv5geNHZ76KGD_DycCa2JW7loUgqFR8AXR,2.21,2.21 TON Ref#GAZTMMRQGM======,51612.5
2024-11-13 21:51:32,EQDwZwMd0p2xalOAqTgx9aUSJtPp2IZvJoy3XHFQr0MZB5Kz,2.6,2.6 TON Ref#GAZTMMRQGI======,27710.75
2024-11-13 21:51:49,EQAfBzY6LsEa7O8l6cL7KO1jekUN1-tKDNEaOz2PDZKHf9MS,4.08,4.08 TON Ref#GAZTMMRQG4======,3120.9926993435065
2024-11-13 21:52:03,EQCArEhOIphiaBOEYT6wxErcWOXSqRLLBZqvafPVnqCx4-1P,3.27,3.27 TON Ref#GAZTMMRRGM======,9667.0
2024-11-13 21:52:09,EQDfB_GUf41Jd8mzcItDxMSdE_Y0LcQm3rIjcdjfrr4pz3ae,3.27,3.27 TON Ref#GAZTMMRRHA======,9667.0
2024-11-13 21:52:39,EQBCEpnaRGwQ3MS-VpUFNIKEYB2DBUKcIHqS7fA7DiWbyC9R,2.74,2.74 TON Ref#GAZTMMRSGI======,22286.0
2024-11-13 21:53:19,EQChjTO1XvufBFEcR1IpAAg3j70r3u9SMt9kYsY5YMNco86o,4.0,4 TON Ref#GAZTMMRTGM======,3121.0
2024-11-13 21:53:40,EQAB1qD4ucgksSLf7m6y-LAcMgY3hHssRBSL8wQ261w3Ti1o,5.0,5 TON Ref#GAZTMMRUGI======,1.0
2024-11-13 21:55:01,EQDEOv0CD06eycDuq72-wOtSJ6UWuz02kx63vCM0vK1KOIwU,3.0,3 TON Ref#GAZTMMRWGQ======,14797.0
2024-11-13 21:57:09,EQBtEmGqZ3xd5bzVQqLeJgQuXH4cWN5Yt1BlX6V3z-t-0FpX,5.0,5 TON Ref#GAZTMMRYGE======,1.0
2024-11-13 21:57:33,EQBPH9m32q07s-Z38_yAJRsTh2DbQMl42_CyF6Vc_PnTipt8,4.89,4.89 TON Ref#GAZTMMRZHE======,12.0
2024-11-13 21:57:59,EQBbMfMak4vhP3vWSwyi1HfGch1uVRl2lO9Wq2NoaKGMRBlO,3.04,3.04 TON Ref#GAZTMMZQGY======,13882.5
2024-11-13 21:58:37,EQC79sdXSDCL4EpGpZ8TsT8lq7UziklSrNTkgBbj6l6V-N4P,2.66,2.66 TON Ref#GAZTMMZRGY======,25175.0
2024-11-13 21:58:37,EQCSe9jBCjb8jLsHsAfRZ1j-h5UcSzd6ej6r6gU8p6sxrSOt,3.0,3 TON Ref#GAZTMMZRGE======,14797.0
2024-11-13 21:59:02,EQCXjCJo_VwA2T6Wjcqwalm8hxx8kucZmBhEzMU2OOAcuLiV,1.74,1.74 TON Ref#GAZTMMZSGM======,108046.8
2024-11-13 22:00:22,EQCdZwVDKqbUJBvUSjVk8m2zr2mU2DPht2oNcYdLPfArBE3C,5.0,5 TON Ref#GAZTMMZTHE======,1.0
2024-11-13 22:00:45,EQD_saai8jGUhg2mMfqAzJc_fA5vGYDCUrKD0RxP3fowKsyb,3.24,3.24 TON Ref#GAZTMMZTG4======,10138.0
2024-11-13 22:01:18,EQCzu6HoxClKqSYXiCceKlXoSJdaOqKRz59lrYz5gpG4z_Gv,5.0,5 TON Ref#GAZTMMZVGQ======,1.0
2024-11-13 22:01:43,EQCHSxseRQbko8NPUPCZmHJsaomlWUXw1NfCcxw0-lZQqhBa,2.55,2.55 TON Ref#GAZTMMZVGY======,29970.666666666668
2024-11-13 22:01:50,EQCyno3tNXQIoJSWLURor_FNGZRilcVqUjeLOLMZF63PMzsg,3.54,3.54 TON Ref#GAZTMMZVHE======,6306.0
2024-11-13 22:02:01,EQBlv7EBjOvDfEsf1TSp3jvJUVDemrZ6pxPIWfpVJ4DoMC_F,2.53,2.53 TON Ref#GAZTMMZWGE======,30895.0
2024-11-13 22:02:11,EQBamvW2sXTTBzgPMPLkjodi79IXxJLIWkak6QwKgAe6iIsK,3.61,3.61 TON Ref#GAZTMMZWGU======,5716.0
2024-11-13 22:02:29,EQBfAKpLzTDsiEh1xQPAmWvrojFCTdSLCTXDgTg_s84BpLcC,5.0,5 TON Ref#GAZTMMZWG4======,1.0
2024-11-13 22:03:17,EQD7iJHIXnuOq1ssZpZ2hX2xV08ED5gnEXwbhKM-TVuqeczN,3.07,3.07 TON Ref#GAZTMMZYGE======,13264.0
2024-11-13 22:03:43,EQDiVqiXrq786f3M_Cy-a8H_PDFvjsjm3QKS9wnLF6R4dtTw,3.24,3.24 TON Ref#GAZTMMZYGQ======,10138.0
2024-11-13 22:04:33,EQCGDntoN7LrpgXZPPNvoOz7Aeo9EpLZzWgFqlxsQgUESfJF,2.81,2.81 TON Ref#GAZTMMZZHE======,19986.0
2024-11-13 22:04:36,EQCkxC7rHtUam3mQVI8nmmBxS4mRIgM7ja8wKJ20zCN3qD30,3.23,3.23 TON Ref#GAZTMNBQGA======,10315.0
2024-11-13 22:04:38,EQCKKTO-xUmBvx2qlBvdLWW27-nsAliCPplTpl2ejBzS8PTv,1.77,1.77 TON Ref#GAZTMNBQGI======,103132.66666666667
2024-11-13 22:04:41,EQBVxAmGnBgX6jCho5SnUAT0pJueyeGeqkkAQuYeb2Ohsx1x,3.69,3.69 TON Ref#GAZTMNBQGM======,5008.0
2024-11-13 22:05:16,EQCNvfbmUIUqfdSDmCHD9qUgukc9kY-jkvIT7DMp_5cg9Ucp,2.25,2.25 TON Ref#GAZTMNBQG4======,48172.0
2024-11-13 22:05:19,EQBvPvvMwDTkauHv_QpUz6me96qarK_XGjSyXpIqFXOxdBoA,3.22,3.22 TON Ref#GAZTMNBRGA======,10551.0
2024-11-13 22:05:35,EQDvMjJkE7qVsfJ105i25NfoFErmCFN-kYJSG8o6NujRxkHw,1.78,1.78 TON Ref#GAZTMNBRGQ======,101412.8
2024-11-13 22:05:57,EQCZpuAXrNbjE0l4-B1q8jwJJbQVqFIn4HyjFcdBiL9fjgYz,2.04,2.04 TON Ref#GAZTMNBRHE======,67506.0
2024-11-13 22:06:06,EQD-DuNWVnh5mkyT2F8AMWUhtN0CaPeOgPeZZWZ3MrNIAgFG,5.0,5 TON Ref#GAZTMNBRHA======,1.0
2024-11-13 22:06:09,EQBKMTtAvBlg5GGsgwX8qr-vCMU1HemssNrCAETAAVvopf6o,2.18,2.18 TON Ref#GAZTMNBSGE======,54054.0
2024-11-13 22:06:31,EQBae7keSD9DK7qUDMdxkMJ91bDxDkYMXD6KFo1XCCVloTqT,1.77,1.77 TON Ref#GAZTMNBSGY======,103132.66666666667
2024-11-13 22:06:51,EQA3U9QDcuhoupw8BiRg-1brWiX5F5nqc-J9WQvV6wF1sXMb,1.77,1.77 TON Ref#GAZTMNBTGQ======,103132.66666666667
2024-11-13 22:07:14,EQAZ8EI0YQv6Z2mcbdwBWz15IrayHWiDJlqqgdaM7enW0FSb,1.78,1.78 TON Ref#GAZTMNBUGM======,101412.8
2024-11-13 22:07:37,EQA4F1mWNhdES5MJTVA0zW4uf4-BQbbqUHtYwzHW0gJThzcC,2.04,2.04 TON Ref#GAZTMNBUGY======,67506.0
2024-11-13 22:08:12,EQDHy4CB3tJ5klvTpbjB5e3f9yEqd4LtRXbsCLqiFX6K9YEM,2.84,2.84 TON Ref#GAZTMNBVGQ======,19042.0
2024-11-13 22:08:17,EQBYnCeh9FKpkkhb2dm4xjdMPsnluO4m5yzY_NFzl7QTKdxG,4.04,4.04 TON Ref#GAZTMNBVGM======,3120.9995705485944
2024-11-13 22:08:26,EQBRHwtvG9WjLBZ84fLFMxOpWcCznxidRVvnDU2QK2QxfYJW,5.0,5 TON Ref#GAZTMNBVGY======,1.0
2024-11-13 22:08:29,EQBVAXrdid2J0L-DD5S-ymv54EwX_gKd8o0hVpWSSUOzF4tA,5.0,5 TON Ref#GAZTMNBVHA======,1.0
2024-11-13 22:08:45,EQAFriXsOLj7XBecEWRBbNNXiZ_QqNkVdS1B1uFFebrbE8Ot,5.0,5 TON Ref#GAZTMNBVGI======,1.0
2024-11-13 22:08:49,EQAwMWov_4kNJ69NPTZvYxnXFMiBzfOAiYG7qyE7nq8DOo3I,0.69,0.69 TON Ref#GAZTMNBWGM======,501288.44444444444
2024-11-13 22:09:31,EQC_2-vL_qLcebypd6FRPSnxXV9CAF1GsIX_XCj4lrVkeJtr,2.54,2.54 TON Ref#GAZTMNBWHE======,30442.666666666668
2024-11-13 22:10:07,EQBFm7hIvrF_44J4_1N6SFNOUsWOoDElPg1Bz0ebJjMNVuym,4.2,4.2 TON Ref#GAZTMNBXGY======,3091.290518272668
2024-11-13 22:10:53,EQAh00S_J8h6GYCk0HPEQpEkFNzN0RMyeospUm9pGVkAa_kw,5.0,5 TON Ref#GAZTMNBZGA======,1.0
